date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:02	430/430	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:02%20GMT	https://blackburger.pe/pideonline/login-social/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login-social/items	(from https://blackburger.pe/pideonline/login-social)
15:18:02	430/430	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:03%20GMT	https://blackburger.pe/pideonline/login-social/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login-social/escoge	(from https://blackburger.pe/pideonline/login-social)
15:18:03	430/430	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:03%20GMT	https://blackburger.pe/pideonline/login-social/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login-social/items	(from https://blackburger.pe/pideonline/login-social)
15:18:03	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:03%20GMT	https://blackburger.pe/pideonline/login/logout	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/logout	(from https://blackburger.pe/pideonline/login)
15:18:04	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:04%20GMT	https://blackburger.pe/pideonline/login/logout	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/logout	(from https://blackburger.pe/pideonline/login)
15:18:04	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:04%20GMT	https://blackburger.pe/pideonline/login/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/escoge	(from https://blackburger.pe/pideonline/login)
15:18:04	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:04%20GMT	https://blackburger.pe/pideonline/login/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/items	(from https://blackburger.pe/pideonline/login)
15:18:04	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:04%20GMT	https://blackburger.pe/pideonline/login/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/escoge	(from https://blackburger.pe/pideonline/login)
15:18:04	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:05%20GMT	https://blackburger.pe/pideonline/login/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/items	(from https://blackburger.pe/pideonline/login)
15:18:04	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:05%20GMT	https://blackburger.pe/pideonline/login/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/escoge	(from https://blackburger.pe/pideonline/login)
15:18:05	402/402	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:05%20GMT	https://blackburger.pe/pideonline/login/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/login/items	(from https://blackburger.pe/pideonline/login)
15:18:05	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:05%20GMT	https://blackburger.pe/pideonline/registro/logout	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/logout	(from https://blackburger.pe/pideonline/registro)
15:18:06	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:06%20GMT	https://blackburger.pe/pideonline/registro/logout	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/logout	(from https://blackburger.pe/pideonline/registro)
15:18:06	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:06%20GMT	https://blackburger.pe/pideonline/registro/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/escoge	(from https://blackburger.pe/pideonline/registro)
15:18:06	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:06%20GMT	https://blackburger.pe/pideonline/registro/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/items	(from https://blackburger.pe/pideonline/registro)
15:18:06	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:06%20GMT	https://blackburger.pe/pideonline/registro/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/escoge	(from https://blackburger.pe/pideonline/registro)
15:18:06	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:07%20GMT	https://blackburger.pe/pideonline/registro/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/items	(from https://blackburger.pe/pideonline/registro)
15:18:06	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:07%20GMT	https://blackburger.pe/pideonline/registro/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/escoge	(from https://blackburger.pe/pideonline/registro)
15:18:07	414/414	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:07%20GMT	https://blackburger.pe/pideonline/registro/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/registro/items	(from https://blackburger.pe/pideonline/registro)
15:18:07	0/-1	---M--	302	error ('')			https://blackburger.pe/pideonline/1536/ordersupdate	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/ordersupdate.91.delayed	(from https://blackburger.pe/?lang=es&page=libro-reclamaciones)
15:18:07	0/-1	---M--	302	error ('')			https://blackburger.pe/pideonline/1536/reviews	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/reviews.92.delayed	(from https://blackburger.pe/?lang=es&page=libro-reclamaciones)
15:18:07	54876/54876	---M-Z	200	added ('OK')	text/css	etag:%22d65c-5de960b238318-gzip%22	https://blackburger.pe/themes/template5/css/main.css?t=1656620255	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/css/mained49.css	(from https://blackburger.pe/?lang=es&page=libro-reclamaciones)
15:18:08	1375/1375	---M-Z	200	added ('OK')	application/javascript	etag:%2255f-5d6986c9a65bb-gzip%22	https://blackburger.pe/themes/template5/js/vendor/messages_es.js	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/js/vendor/messages_es.js	(from https://blackburger.pe/?lang=es&page=libro-reclamaciones)
15:18:08	34416/34416	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Jun%202022%2020:18:08%20GMT	https://blackburger.pe/?lang=en&page=libro-reclamaciones	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/index1a3f.html	(from https://blackburger.pe/?lang=es&page=libro-reclamaciones)
15:18:08	327/327	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Jun%202022%2020:18:08%20GMT	https://blackburger.pe/pideonline/1215/	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/index.html	(from https://blackburger.pe/pideonline/1215)
15:18:08	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:08%20GMT	https://blackburger.pe/pideonline/1215/logout	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/logout	(from https://blackburger.pe/pideonline/1215)
15:18:09	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:09%20GMT	https://blackburger.pe/pideonline/1215/logout	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/logout	(from https://blackburger.pe/pideonline/1215)
15:18:09	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:09%20GMT	https://blackburger.pe/pideonline/1215/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/escoge	(from https://blackburger.pe/pideonline/1215)
15:18:09	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:09%20GMT	https://blackburger.pe/pideonline/1215/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/items	(from https://blackburger.pe/pideonline/1215)
15:18:09	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:09%20GMT	https://blackburger.pe/pideonline/1215/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/escoge	(from https://blackburger.pe/pideonline/1215)
15:18:09	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:09%20GMT	https://blackburger.pe/pideonline/1215/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/items	(from https://blackburger.pe/pideonline/1215)
15:18:09	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:10%20GMT	https://blackburger.pe/pideonline/1215/escoge	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/escoge	(from https://blackburger.pe/pideonline/1215)
15:18:10	398/398	---M--	302	error ('Found')	text/html	date:Thu,%2030%20Jun%202022%2020:18:10%20GMT	https://blackburger.pe/pideonline/1215/items	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1215/items	(from https://blackburger.pe/pideonline/1215)
15:18:10	0/-1	---M--	302	error ('')			https://blackburger.pe/pideonline/1536/ordersupdate	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/ordersupdate.9d.delayed	(from https://blackburger.pe/?lang=en&page=libro-reclamaciones)
15:18:10	0/-1	---M--	302	error ('')			https://blackburger.pe/pideonline/1536/reviews	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/pideonline/1536/reviews.9e.delayed	(from https://blackburger.pe/?lang=en&page=libro-reclamaciones)
15:18:10	54876/54876	---M-Z	200	added ('OK')	text/css	etag:%22d65c-5de960b238318-gzip%22	https://blackburger.pe/themes/template5/css/main.css?t=1656620288	T:/yon%20backup/300%20par/Desarrollo%20web/Final/asdasdsafgsa/blackburger.pe/themes/template5/css/mainfd97.css	(from https://blackburger.pe/?lang=en&page=libro-reclamaciones)
